,Year_bp,StateDesc_bp,CityName_bp,GeographicLevel_bp,Category_bp,Measure_bp,Data_Value_bp,MeasureId_bp,Census Tract,Year_chol,StateDesc_chol,CityName_chol,GeographicLevel_chol,Category_chol,Measure_chol,Data_Value_chol,MeasureId_chol,Year_dbt,StateDesc_dbt,CityName_dbt,GeographicLevel_dbt,Category_dbt,Measure_dbt,Data_Value_dbt,MeasureId_dbt,Year_obs,StateDesc_obs,CityName_obs,GeographicLevel_obs,Category_obs,Measure_obs,Data_Value_obs,MeasureId_obs,Total 18+ Population,Total Households,"Income < $10,000","Income $10,000-$14,999","Income $15,000-$24,999","Income $25,000-$34,999","Income $35,000-$49,999","Income $50,000-$74,999","Income $75,000-$99,999","Income $100,000-$149,999","Income $150,000-$199,999","Income > $200,000",Median Income (dollars),Mean Income (dollars),Total Population
134,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,25.8,BPHIGH,48453001501,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,32.7,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,7.3,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,22.1,OBESITY,4251,2323,4.5,1.7,8.0,5.1,7.3,9.7,13.3,22.8,12.9,14.8,101250,113168,5413
135,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,13.9,BPHIGH,48453001752,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,18.6,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,3.9,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,20.2,OBESITY,3380,2189,22.4,4.0,10.0,13.2,17.5,17.1,9.5,6.0,0.5,0.0,35365,40245,3926
136,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,20.2,BPHIGH,48453001100,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,26.1,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,5.8,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,23.0,OBESITY,5933,3684,7.2,1.7,3.9,2.4,5.9,10.5,6.0,20.0,11.7,30.6,131944,204391,6001
137,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,28.5,BPHIGH,48453001915,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,33.2,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,8.8,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,23.0,OBESITY,1444,785,4.7,1.1,7.1,8.3,8.3,33.5,9.7,18.1,2.9,6.2,64599,89918,1687
138,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,23.8,BPHIGH,48453000101,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,30.2,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,6.2,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,19.9,OBESITY,3430,2026,4.9,0.8,4.5,7.0,5.2,19.1,8.1,17.8,13.0,19.5,101944,137148,4263
139,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,25.8,BPHIGH,48453002403,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,31.3,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,10.1,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,29.0,OBESITY,2244,1012,2.4,1.7,9.8,14.9,9.6,19.4,19.9,15.2,3.0,4.2,64773,71870,2764
140,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,28.0,BPHIGH,48453001719,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,35.9,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,8.0,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,21.1,OBESITY,3185,1686,0.0,2.4,2.8,1.7,4.2,9.4,8.0,19.3,14.0,38.3,158456,200873,4149
141,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,25.8,BPHIGH,48453001821,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,30.1,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,9.6,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,28.8,OBESITY,4529,1985,5.7,2.2,14.6,9.7,12.0,23.0,12.5,16.6,2.4,1.4,56196,63428,5988
142,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,17.2,BPHIGH,48453001775,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,24.7,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,4.8,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,21.2,OBESITY,4948,2236,2.0,0.3,1.7,1.4,4.4,4.0,5.6,28.4,23.2,29.0,153643,168209,6993
143,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,20.7,BPHIGH,48453001901,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,27.9,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,5.7,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,21.5,OBESITY,4634,2848,1.9,2.1,3.1,9.3,14.1,19.9,14.6,14.9,7.2,12.9,73917,101969,5641
144,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,23.3,BPHIGH,48453002211,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,25.4,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,8.5,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,30.8,OBESITY,1998,893,1.1,5.7,5.5,13.9,11.1,18.9,19.0,18.7,3.8,2.2,70293,74079,2885
145,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,22.3,BPHIGH,48453000803,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,24.7,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,7.2,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,25.5,OBESITY,2255,994,4.0,2.2,9.4,3.4,11.7,11.7,17.4,23.9,9.2,7.1,83387,95375,2489
146,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,24.7,BPHIGH,48453002003,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,29.9,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,9.8,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,30.0,OBESITY,3006,1451,5.4,6.1,11.6,8.9,19.8,15.4,11.0,15.0,3.1,3.7,45660,64290,4061
147,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,17.2,BPHIGH,48453001401,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,23.9,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,4.6,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,21.0,OBESITY,3022,1682,1.0,2.3,9.9,6.6,9.6,19.3,18.4,15.2,9.5,8.2,77542,93594,3360
148,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,13.6,BPHIGH,48453002317,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,14.9,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,4.3,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,24.7,OBESITY,5482,1910,24.2,8.8,15.9,7.5,18.0,10.1,8.0,7.4,0.0,0.0,26163,36468,5931
149,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,23.5,BPHIGH,48453001826,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,27.8,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,7.3,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,22.6,OBESITY,2126,1213,3.0,5.5,6.6,5.9,19.7,25.8,14.4,10.4,7.7,1.0,61166,68642,2622
150,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,18.3,BPHIGH,48453000204,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,25.1,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,5.2,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,21.8,OBESITY,2626,1563,13.8,6.5,6.7,6.5,7.8,21.0,4.7,9.2,7.9,15.9,56972,106980,3060
151,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,19.4,BPHIGH,48453001749,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,26.1,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,5.7,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,21.1,OBESITY,5399,2913,1.2,1.4,3.2,5.1,10.6,22.9,15.4,23.1,14.2,2.8,82054,94803,6507
152,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,16.5,BPHIGH,48453001850,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,21.1,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,4.8,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,22.5,OBESITY,3427,1994,3.2,1.4,5.7,7.7,26.7,26.3,11.5,14.6,1.1,2.0,53765,66182,3946
153,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,24.0,BPHIGH,48453002105,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,27.5,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,9.3,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,29.9,OBESITY,4047,2103,6.5,6.7,17.6,12.6,19.1,14.5,9.6,9.2,3.7,0.7,37891,52534,4962
154,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,15.7,BPHIGH,48453000305,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,21.6,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,4.2,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,21.5,OBESITY,3264,1831,8.7,5.1,6.3,14.2,12.0,20.6,10.6,10.9,7.0,4.6,52766,76894,3666
155,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,25.0,BPHIGH,48453001738,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,32.4,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,7.6,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,23.1,OBESITY,5155,2792,1.4,3.4,2.0,2.3,9.6,14.2,18.1,22.2,13.1,13.7,96875,117366,6839
156,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,27.5,BPHIGH,48453001705,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,34.6,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,7.7,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,20.4,OBESITY,3873,2167,2.6,1.3,1.8,7.8,5.2,12.5,13.3,16.4,7.1,32.0,109618,173531,4900
157,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,20.8,BPHIGH,48453002313,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,24.4,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,7.6,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,29.9,OBESITY,3335,2068,9.3,7.5,11.6,15.8,23.5,21.8,5.5,2.6,0.5,2.0,40760,44850,4388
158,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,29.9,BPHIGH,48453001833,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,32.7,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,12.0,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,30.4,OBESITY,7080,2772,6.1,7.1,9.7,7.0,15.7,21.1,12.7,10.2,6.4,4.0,51952,76994,9379
159,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,,BPHIGH,48453001768,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,,OBESITY,6540,3171,0.9,1.3,5.0,3.9,6.3,13.6,13.1,20.6,12.0,23.3,116483,159951,9182
160,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,16.3,BPHIGH,48453001786,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,22.3,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,4.6,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,21.2,OBESITY,4318,2585,6.8,0.7,4.6,9.8,12.0,20.7,17.4,15.2,10.0,2.7,66175,78873,5283
161,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,25.3,BPHIGH,48453000402,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,27.3,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,8.6,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,25.8,OBESITY,2884,1474,5.8,6.0,8.1,7.7,19.0,20.7,10.2,17.7,0.4,4.3,53796,72391,3400
162,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,13.7,BPHIGH,48453001911,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,20.3,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,3.5,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,19.1,OBESITY,2740,1758,5.4,2.0,7.1,6.0,10.8,24.9,22.5,11.3,3.8,6.1,68229,87902,3141
163,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,19.4,BPHIGH,48453001305,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,25.7,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,6.1,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,23.8,OBESITY,4843,2867,8.8,5.5,6.1,5.1,9.8,19.6,8.8,17.1,9.2,9.9,64602,96107,5681
164,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,31.0,BPHIGH,48453002110,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,31.1,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,13.3,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,34.1,OBESITY,3593,1449,17.2,6.1,12.6,12.4,11.6,15.2,14.5,7.2,1.1,2.1,37587,50282,4540
165,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,22.2,BPHIGH,48453001746,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,28.4,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,7.2,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,24.4,OBESITY,3449,1970,8.8,2.4,6.4,8.0,7.1,17.1,15.0,20.2,10.0,5.1,76667,84259,4244
166,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,26.6,BPHIGH,48453002411,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,30.2,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,12.4,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,35.5,OBESITY,4762,1895,10.3,3.1,16.7,16.7,13.6,16.8,13.2,7.7,0.2,1.9,37813,51660,6828
167,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,21.9,BPHIGH,48453001603,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,30.4,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,5.7,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,20.5,OBESITY,3521,1835,1.6,0.7,1.3,3.0,7.6,10.1,8.0,20.1,16.5,31.1,141705,220179,5075
168,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,21.4,BPHIGH,48453001842,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,25.1,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,7.7,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,28.0,OBESITY,7770,3246,4.4,0.9,9.9,5.3,14.0,33.2,18.7,7.5,2.7,3.5,57933,72453,11597
169,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,25.4,BPHIGH,48453001817,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,31.4,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,7.9,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,24.4,OBESITY,3553,2221,6.0,6.0,9.1,8.8,15.0,19.5,12.9,9.6,7.9,5.1,57325,80352,3982
170,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,24.2,BPHIGH,48453001820,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,27.5,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,10.0,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,33.4,OBESITY,5386,2888,11.8,6.5,19.6,11.9,19.5,16.9,6.6,6.2,0.9,0.0,35090,41163,7425
171,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,27.8,BPHIGH,48453001811,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,30.0,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,11.5,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,33.1,OBESITY,2652,1306,1.1,10.5,19.5,17.5,15.8,12.5,5.6,13.9,3.1,0.4,35787,52849,3626
172,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,26.7,BPHIGH,48453001757,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,33.8,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,7.9,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,21.4,OBESITY,1826,1013,5.5,2.8,2.7,6.4,13.1,11.3,10.2,14.4,11.4,22.3,91776,129022,2211
173,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,25.3,BPHIGH,48453002412,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,30.0,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,11.5,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,31.9,OBESITY,4458,1449,4.6,4.5,7.0,12.1,14.2,24.5,21.9,6.6,3.3,1.2,57946,64753,6083
174,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,22.2,BPHIGH,48453002423,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,28.4,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,7.7,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,25.8,OBESITY,4739,2347,1.8,0.4,5.8,9.5,18.2,23.9,17.2,15.4,6.5,1.2,64948,75030,5705
175,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,29.1,BPHIGH,48453002428,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,34.5,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,9.5,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,24.3,OBESITY,5875,2899,1.2,1.8,5.7,13.1,12.5,14.7,19.1,22.8,6.8,2.3,77942,81047,7337
176,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,30.9,BPHIGH,48453002432,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,34.9,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,13.9,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,33.6,OBESITY,2011,702,4.6,4.3,10.8,15.8,17.5,11.3,12.8,18.9,1.6,2.4,45333,62990,2669
177,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,25.1,BPHIGH,48453002413,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,28.0,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,11.2,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,35.1,OBESITY,3096,1299,12.9,4.8,12.4,15.3,20.7,16.2,11.1,3.2,3.4,0.0,40130,46216,4955
178,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,27.0,BPHIGH,48453002424,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,32.0,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,10.4,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,29.4,OBESITY,3221,1516,8.2,3.9,3.6,12.2,22.7,23.9,8.1,12.8,3.6,0.9,49643,60360,3945
